name,price,type,frequency_response,microphone,wireless,enclosure_type,color
Sennheiser RS 165,,Circumaural,"18,21",false,true,Closed,Black / Silver
Skullcandy S5URDY-003,,Supra-aural,,false,false,Closed,Black
SteelSeries Siberia Elite,,Circumaural,"16,28",true,false,Closed,Black
SteelSeries Elite World of Warcraft,,Circumaural,,true,false,Closed,Black / Silver
SteelSeries Elite Prism,,Circumaural,"16,28",true,false,Closed,Black / White
SteelSeries Elite Prism,,Circumaural,"16,28",true,false,Closed,Black
SteelSeries Siberia v3,,Circumaural,"20,20",true,false,Closed,Black / White
SteelSeries Siberia RAW,,Circumaural,"20,20",true,false,Closed,White
Syba SHELL210,,Circumaural,"20,20",true,false,Closed,Black / Red
Syba BT210,,Circumaural,"20,20",true,true,Closed,Black / Red
Syba PC210-I,,Circumaural,"20,20",true,false,Closed,Black
TekNmotion Yapster Plus,,Circumaural,,true,false,Closed,Black
TekNmotion Yapster Plus,,Circumaural,,true,false,Closed,White
Thermaltake Cronos Team DK Edition,,Circumaural,,true,false,Closed,White
Thermaltake DRACCO Funky Pink,,Circumaural,,false,false,Closed,Black / Pink
Thermaltake SHOCK,,Circumaural,"20,20",true,false,Closed,Black / Red
Thermaltake SHOCK,,Circumaural,"20,20",true,false,Closed,Black / Blue
Thermaltake SHOCK,,Circumaural,"20,20",true,false,Closed,Black / Orange
Thermaltake SHOCK,,Circumaural,"20,20",true,false,Closed,White
Thermaltake SHOCK SPIN,,Circumaural,"15,20",true,false,Closed,Black
Thermaltake SHOCK SPIN,,Circumaural,"15,20",true,false,Closed,Black / Red
Thermaltake SHOCK SPIN,,Circumaural,"15,20",true,false,Closed,Black / White
Thermaltake SYBARIS,,Circumaural,"20,20",true,true,Closed,Black / Red
Thermaltake VERTO,,Circumaural,"10,22",true,false,Closed,Black / Red
Turtle Beach DP11,,Circumaural,,true,false,Closed,Black / Red
Turtle Beach Titanfall Ear Force Atlas,,Circumaural,,true,false,Closed,Black / White
Turtle Beach Ear Force PX3,,Circumaural,,true,false,Closed,Black / Silver
Turtle Beach PX22,,Circumaural,,true,false,Closed,Black / Blue
Turtle Beach P4C,,Circumaural,,true,false,Closed,Black / Blue
Turtle Beach Heroes of the Storm,,Circumaural,"20,20",true,false,Closed,Black / Blue
Turtle Beach TBS-4256-01,,Circumaural,,true,false,Closed,Black / Blue
Turtle Beach Recon 320,,Circumaural,"20,20",true,false,Closed,Black / Red
V7 HS2000-35-BLK-9NC,,Supra-aural,"20,20",true,false,Closed,Black
V7 HS2000-35-WHT-9NC,,Circumaural,"20,20",true,false,Closed,White
V7 HS6000-BT-BLK-9NC,,Supra-aural,"20,20",true,true,Closed,Black / Silver
V7 HS6000-BT-WHT-9NC,,Supra-aural,"20,20",true,true,Closed,White
Zalman ZM-HPS10BT,,Supra-aural,"100,20",true,false,Closed,Black
Klipsch Image X5,,Earbud,"10,19",false,false,Closed,Black / Silver
Klipsch R6i White,,In Ear,,false,false,Closed,White
Klipsch R6m,,In Ear,,true,false,Closed,Black
Klipsch R6 White,,In Ear,,false,false,Closed,White
Sennheiser CX 3.00 White,,Earbud,,false,false,Closed,White
Sennheiser CX 5.00G White,,In Ear,,true,false,Closed,White
Sennheiser M2 AEG Black,,Circumaural,"16,22",true,false,Closed,Black / Silver
Sennheiser M2 OEG Black,,Supra-aural,"16,22",true,false,Closed,Black / Silver
Sennheiser URBANITE XL WIRELESS,,Circumaural,,true,true,Closed,Black / White
Bose 625946-0010,,In Ear,,true,false,Closed,Blue / White
Bose 625946-0020,,In Ear,,true,false,Closed,Green
Bose 625946-0010,,In Ear,,true,false,Closed,Blue / White
Rosewill E-210-WH,,Earbud,"10,22",true,false,Closed,White
Rosewill E-340,,Earbud,"12,22",false,false,Closed,Black
Rosewill E-360-BKR,,Earbud,"10,22",false,false,Closed,Black / Red
Rosewill E-360-BLE,,Earbud,"10,22",false,false,Closed,Blue
Rosewill E-550,,In Ear,"12,22",false,false,Closed,Gunmetal
Rosewill E-860,,Earbud,"12,22",false,false,Closed,Black / Silver
PDP AFTERGLOW PRISMATIC,,Circumaural,,true,true,Closed,Black
TAKSTAR HI-2050,,Circumaural,"15,25",false,false,Open,Black / Silver
JayBird BlueBuds X Sport,,In Ear,"20,20",false,true,Closed,Black / Silver
Astro A38,,Supra-aural,"15,20",true,true,Closed,White
Astro A38,,Supra-aural,"15,20",true,true,Closed,Black / Blue
Astro A40,,Circumaural,"20,21",true,false,Closed,Orange / White
Astro A40,,Circumaural,"20,21",true,false,Closed,Orange / White
Asus STRIX DSP,,Circumaural,"20,20",true,false,Closed,Black / Orange
Creative Labs DRACO HS880,,Circumaural,"20,20",true,false,Closed,Black / Red
CTA Digital US-UGH,,Circumaural,"20,20",true,false,Closed,Black
Cyber Acoustics AC-8003,,Supra-aural,"20,20",true,false,Closed,Black / Silver
Func HS-260,,Circumaural,,true,false,Closed,Black / White
Genius Junceus HS-G650,,Circumaural,"20,20",true,false,Closed,Black / Blue
Klipsch KG-300,,Circumaural,"16,23",true,true,Closed,Black
Mad Catz F.R.E.Q.9,,Circumaural,,true,true,Closed,Black / Red
Mad Catz F.R.E.Q.TE,,Circumaural,,true,false,Closed,Black / Blue
Panasonic RP-DJS150M-K,,Supra-aural,,true,false,Closed,Black
Plantronics 202239-01,,Supra-aural,,true,false,Closed,Black / Silver
Plantronics GAMECOM 818,,Circumaural,,true,true,Closed,Black / Orange
Plantronics 89918-79,,Supra-aural,,true,false,Closed,Black
Plantronics .AUDIO 646 DSP,,Supra-aural,,true,false,Closed,Black / Blue
Razer Kraken Pro 2015,173.06,Circumaural,"20,20",true,false,Closed,Black / Green
ROCCAT ANALOG,,Circumaural,"20,20",true,false,Closed,Black / Blue
Sennheiser M2 AEi Ivory,,Circumaural,"16,22",true,false,Closed,Brown
Sennheiser M2 OEi Ivory,,Circumaural,"16,22",true,false,Closed,Brown
Sony 3000398,,Supra-aural,,true,false,Closed,Black / Blue
SteelSeries Siberia v2 DOTA 2,,Circumaural,"18,28",true,false,Closed,Black / Red
SteelSeries Siberia X300,,Circumaural,,true,false,Open,Black
SteelSeries Siberia P100,,Circumaural,,true,false,Closed,Black
Bose AE2,,Circumaural,,false,false,Closed,Black / Silver
Feenix Aria,,Circumaural,"10,26",false,false,Closed,Brown / Black
Asus STRIX 7.1,,Circumaural,"20,20",true,false,Closed,Black / Orange
Feenix Aria,,Circumaural,,true,false,Closed,Brown / Black
Creative Labs H5,,Circumaural,"20,20",true,false,Closed,Black / Red
Creative Labs H3,,Circumaural,"20,20",true,false,Closed,Black / Red
Creative Labs P5,,Earbud,,true,false,Closed,Black / Red
G.Skill RIPJAWS SR910,,Circumaural,"20,20",true,false,Closed,Black / Red
G.Skill RIPJAWS SV710,,Circumaural,"20,20",true,false,Closed,Black
IOGEAR GHG700,,Circumaural,"20,20",true,false,Closed,Black / White
Kensington k33323ww,,Supra-aural,,true,false,Closed,Black
HP Cloud Freestyle,,Circumaural,"15,25",true,false,Closed,Black / White
HP Cloud II,,Circumaural,"15,25",true,false,Closed,Black / Red
Plantronics Gamecom 780,,Circumaural,,true,false,Closed,Black / Red
ROCCAT ALUMA,,Earbud,"20,20",true,false,Closed,Black / Blue
SteelSeries Siberia 650,,Circumaural,"16,28",true,false,Closed,Black / Orange
SteelSeries Siberia X800,,Circumaural,,true,true,Closed,Black / Orange
SteelSeries Siberia P800,,Circumaural,,true,true,Closed,Black / Orange
SteelSeries Siberia 200,,Circumaural,"10,28",true,false,Closed,Black / Gold
SteelSeries Siberia 800,,Circumaural,"20,20",true,true,Closed,Black / Orange
Thermaltake CRONOS AD,,Circumaural,"20,22",true,false,Closed,Black / Red
Polk Striker P1,59,Circumaural,"20,20",true,false,Closed,Black
Audio-Technica ATH-MSR7GM,,Circumaural,"5,40",true,false,Closed,Brown
Pioneer SE-A1000,,Circumaural,"10,30",false,false,Closed,Black / Silver
Naztech i9BT,,Circumaural,,true,true,Closed,Black / Silver
Philips Fidelio L2,,Circumaural,,true,false,Open,Black / Red
Status Audio CB-1,,Circumaural,"15,30",false,false,Closed,Black / Gold
Status Audio OB-1,,Circumaural,"15,30",false,false,Open,Black / Red
Smartaudios E1,,Circumaural,"20,20",true,false,Closed,Brown / Black
Sennheiser HD 579,,Circumaural,"15,28",false,false,Open,Gray
Audio-Technica ATH-IM01,,In Ear,"20,15",false,false,Closed,Transparent
Audio-Technica ATH-IM02,,In Ear,"20,16",false,false,Closed,Transparent
Audio-Technica ATH-IM03,,In Ear,"18,18",false,false,Closed,Transparent
Audio-Technica ATH-IM50,,In Ear,"5,25",false,false,Closed,White / Black
Trust GXT 363 (FF Packaging),,Circumaural,"20,2",true,false,Closed,Black / Blue
Philips SHL3095BK/94,,Supra-aural,"10,22",true,false,Closed,Black
Fostex TH-900,,Circumaural,"5,45",false,false,Closed,Red / Black
SoundMAGIC HP150,,Circumaural,"10,35",false,false,Closed,Black
SteelSeries Siberia 350 (Black/Orange),,Circumaural,"20,28",true,false,Closed,Black / Orange
SteelSeries Siberia 350 (White/Black),,Circumaural,"20,28",true,false,Closed,White / Black
Sennheiser HD 598SR,,Circumaural,"12,38.5",true,false,Open,Black
1MORE Triple Driver (Black/Gold),63.99,In Ear,"20,40",true,false,Closed,Black / Gold
1MORE Triple Driver Lightning (Silver),,In Ear,"20,40",true,false,Closed,Silver
Avantree BTHS-AS9P-BLK,,Circumaural,"20,20",true,true,Closed,Black / Brown
Razer Adaro,,In Ear,"20,20",false,false,Closed,Black / Green
Sunbeam SEB-2014,,In Ear,,true,false,Closed,Purple
Sunbeam SEB-2014,,In Ear,,true,false,Closed,Black / Orange
Sunbeam SEB-2014,,In Ear,,true,false,Closed,Black / Red
Sunbeam SEB-2014,,In Ear,,false,false,Closed,Black
Klipsch R6m,,In Ear,"10,19",true,false,Closed,Black / Silver
Panasonic RPHJX20-K,25,In Ear,,false,false,Closed,Black
Panasonic RPHJX5-R,,In Ear,,false,false,Closed,Black / Red
ARCTIC P533 PENTA,,Circumaural,"20,20",true,false,Closed,Black / Orange
Creative Labs Sound Blaster Tactic3D Alpha,,Circumaural,,true,false,Closed,Black
Creative Labs Sound Blaster Tactic3D Sigma,,Circumaural,,true,false,Closed,Black
Hercules HDP DJ-Pro M1001,,Circumaural,"5,30",false,false,Closed,Black / Blue
Cyber Acoustics AC-968,,Circumaural,"20,20",true,false,Closed,Black
Sennheiser M2 OEi Black,,Supra-aural,"16,22",true,false,Closed,Black / Silver
Sennheiser M2 OEi Brown,,Supra-aural,"16,22",true,false,Closed,Brown / Black
Sennheiser M2 AEi Black,,Supra-aural,"16,22",true,false,Closed,Black / Silver
Sennheiser M2 OEBT Black,,Supra-aural,,false,true,Closed,Black / Silver
Sony XBA-NC85D,,In Ear,"5,20",false,false,Closed,Black
Skullcandy S6HSGY-378,,Circumaural,,false,false,Closed,White / Black
Skullcandy S6HSGY-384,,Circumaural,,false,false,Closed,White / Black
Skullcandy S6AGDZ-150,,Circumaural,"18,20",false,false,Closed,Red / Amber
Sony MDRXB450AP/B,,Supra-aural,"5,22",true,false,Closed,Black
Skullcandy S6HSGY-367,,Circumaural,,false,false,Closed,Camo
Sennheiser GSP 303,,Circumaural,"15,26",true,false,Closed,Black / Red
Etymotic Research ER3 Extended Response,124.99,In Ear,"20,16",false,false,Closed,
Etymotic Research ER4 Studio Reference,199,In Ear,"20,16",false,false,Closed,
Cougar MEGARA,,Earbud,"20,20",true,false,Closed,Black / Orange
Cougar IMMERSA,,Circumaural,"20,20",true,false,Closed,Black / Orange
Corsair HS50,,Circumaural,"20,20",true,false,Closed,Black / Blue
Corsair HS50,,Circumaural,"20,20",true,false,Closed,Black / Green
Audio-Technica ATH-AD1000X,,Circumaural,"5,40",false,false,Open,Black
Monoprice Monolith M560,,Circumaural,"16,40",false,false,Closed,Black / Brown
Panasonic RP-HJE125-D,10.49,Earbud,,false,false,Closed,Orange
Panasonic RP-HJE125-Z,9.99,Earbud,,false,false,Closed,Blue
Etekcity Scroll H5GX,,Circumaural,"20,20",true,false,Closed,Black / Red
Sades A70,,Circumaural,"20,20",true,false,Closed,White / Blue
Logitech G933 Artemis Spectrum Andromeda,,Circumaural,"20,20",true,true,Closed,White / Blue
Turtle Beach Stealth 420X,,Circumaural,"20,20",true,true,Closed,Black / Green
Sony WHH900N/R,,Circumaural,,false,true,Closed,Red
Sony WHH900N/L,,Circumaural,,false,true,Closed,Gray
SIVGA SVIGA SV007,,Circumaural,"20,20",false,false,Closed,Brown / Black
Sony MDRXB550AP/L,,Supra-aural,"5,22",true,false,Closed,Blue
Logitech G433 (Camo Blue),,Circumaural,"20,20",true,false,Open,Black
Audeze Mobius,,Circumaural,"10,50",true,true,Closed,Blue / Black
LucidSound LS25,,Circumaural,"20,20",true,false,Closed,Black / Red
Cougar Phontum,,Circumaural,"20,20",true,false,Closed,Black / Orange
Adesso Xtream G4,,Circumaural,"20,2",true,false,Closed,Black / Silver
Inland 6000,,Circumaural,"20,20",true,false,Closed,Silver / Black
Avermedia SonicWave GH335,,Circumaural,"20,20",true,false,Closed,Black
IOGEAR Kaliber Gaming NUKLEUS,,Circumaural,"20,20",true,false,Closed,Black
Aula SI-G91V,,Circumaural,,true,false,Closed,Black / Blue
JVC HA-ENR15-B-K,16.43,Earbud,,true,false,Closed,Black / Red
Creative Labs SUPER X-FI AIR C,,Circumaural,"20,20",true,false,Closed,Black / Blue
Inland 87070,,Supra-aural,"20,20",true,false,Closed,Black
Corsair HS50 PRO STEREO,,Circumaural,"20,20",true,false,Closed,Black / Blue
HP OMEN Mindframe,,Circumaural,,true,false,Closed,Black / Red
HP OMEN Mindframe Prime,,Circumaural,,true,false,Closed,Black / Red
Kensington 33323,,Supra-aural,,true,false,Closed,Black
Syba Oblanc U.F.O.,,Circumaural,"20,18",true,false,Closed,Black
Audio-Technica ATH-SR30BTGY,,Circumaural,"5,35",true,true,Closed,White / Silver
Audio-Technica ATH-SR50BTBW,,Circumaural,"5,40",true,true,Closed,White / Silver
Acer Predator Galea 300,,Circumaural,"20,20",true,false,Closed,Black
Audio-Technica SonicFuel CKR30iS,80.4,In Ear,"5,24",true,false,Closed,White
Audio-Technica SonicFuel CLR100iS,,In Ear,"20,25",true,false,Closed,Green
Audio-Technica SonicFuel CLR100iS,,In Ear,"20,25",true,false,Closed,Pink
Audio-Technica Solid Bass CKS550iS,,In Ear,"5,24",true,false,Closed,Blue
Audio-Technica Sound Reality CKR90iS,,In Ear,"5,42",true,false,Closed,Black
Sony PS4 PLATINUM,249.99,Circumaural,,true,true,Closed,Black / Blue
Turtle Beach Earforce Stealth 450 USB,,Circumaural,"20,20",true,true,Closed,Black / Red
Sennheiser SC 260 USB CTRL II,,Supra-aural,"50,18",true,false,Closed,
Sennheiser SC 75 USB CTRL,,Supra-aural,"60,16",true,false,Closed,Black
Syba GamesterGear Cruiser,,Circumaural,"20,20",true,false,Closed,Black / Silver
Plantronics Blackwire C720,,Supra-aural,"20,20",true,false,Closed,Silver / Black
Trust GXT 322 CARUS,,Circumaural,"20,20",true,false,Closed,Black / Red
Trust GXT 322D Carus,,Circumaural,"20,20",true,false,Closed,Camo
Trust GXT 333 GOIYA,,Circumaural,"20,20",true,false,Closed,Black
Trust GXT 393 MAGNA,,Circumaural,"20,20",true,true,Closed,Black / Blue
Mionix NASH-20,,Circumaural,,true,false,Semi-open,Black
Sennheiser SC 70 USB CTRL,,Supra-aural,"60,16",true,false,Closed,Black / Silver
SteelSeries Arctis 3 Bluetooth (2019 Edition),,Circumaural,"20,22",true,false,Closed,Black
Sennheiser Century SC 660,,Supra-aural,,true,false,Closed,Silver / Black
Rosewill NEBULA GX51,,Circumaural,"20,20",true,false,Closed,Black
Sennheiser MB 360 UC,,Circumaural,"18,22",true,true,Closed,Black
SteelSeries Arctis 1,,Circumaural,"20,20",true,false,Closed,Black
SteelSeries Arctis Pro,,Circumaural,"10,40",true,false,Closed,Black
Hunterspider V1,,Circumaural,"20,20",true,true,Closed,Red / Black
Thermaltake Tt eSPORTS Shock V2,,Circumaural,"20,20",true,false,Closed,Black / Red
ADATA EMIX H30 SE,,Circumaural,"20,20",true,false,Closed,Black / Red
Acer Predator Gaming,,Circumaural,"10,28",true,false,Open,Black
DROP DROP + HIFIMAN HE-35X,,Circumaural,"20,20",false,false,Open,Black
DROP MASSDROP X AKG K7XX,,Circumaural,"10,39.8",false,false,Open,Black
DROP Drop + MrSpeakers Ether CX,,Circumaural,"30,5",false,false,Closed,Black
DROP MASSDROP X KOSS KSC75X,,Supra-aural,"15,25",false,false,Open,Black
DROP MASSDROP X KOSS ESP/95X ELECTROSTATIC SYSTEM,,Circumaural,"8,35",false,false,Open,Black
DROP Massdrop x NuForce EDC,,In Ear,"20,40",false,false,Closed,Translucent Blue
DROP Massdrop x NuForce EDC3,,In Ear,"20,40",false,false,Closed,Translucent Blue
DROP Massdrop x NuForce Stride,,In Ear,"20,20",true,true,Closed,Black
DROP Massdrop X MEE Audio Pinnacle Px,,In Ear,"20,20",true,false,Closed,Black
Final A8000,,In Ear,,false,false,Closed,Silver / Black
Final Adagio II,,Earbud,,false,false,Closed,Black
Final Adagio II,,Earbud,,false,false,Closed,Beige
Final Adagio II,,Earbud,,false,false,Closed,Blue
Final Adagio III,,Earbud,,false,false,Closed,Black
Final Adagio III,,Earbud,,false,false,Closed,Red / White
Final Adagio V,,Earbud,,false,false,Closed,Silver / Black
Final B3,,In Ear,,false,false,Closed,Silver / Black
Final E1000,29.99,Earbud,,false,false,Closed,Blue / Black
Final E1000C,34.99,Earbud,,false,false,Closed,Red / Black
Final E1000C,44.94,Earbud,,false,false,Closed,Blue / Black
Final E1000C,,Earbud,,false,false,Closed,Black
Final E2000C,40.89,Earbud,,false,false,Closed,Silver / Black
Final E2000,36.18,Earbud,,false,false,Closed,Silver / Black
Final E2000,35.46,Earbud,,false,false,Closed,Black
Final F3100,,Earbud,,false,false,Closed,Black
Final F4100,,Earbud,,false,false,Closed,Black
Final F7200,,Earbud,,false,false,Closed,Silver / Black
Final FI-BA-SS,,Earbud,,false,false,Closed,Silver / Black
Final FI-BA-SST,,Earbud,,false,false,Closed,Silver / White
Final Heaven II,,Earbud,,false,false,Closed,Silver / Black
Final Heaven II,,Earbud,,false,false,Closed,Silver / Blue
Final Heaven IV,,Earbud,,false,false,Closed,Silver / Black
Final Heaven IV,,Earbud,,false,false,Closed,Silver / White
Final Heaven IV,,Earbud,,false,false,Closed,Silver / Purple
Final Heaven V aging,,Earbud,,false,false,Closed,Copper / Black
Final Heaven V,,Earbud,,false,false,Closed,Silver / Black
Final Heaven VI,,Earbud,,false,false,Closed,Gold / Black
Final Heaven VI,,Earbud,,false,false,Closed,Silver / Black
Final Heaven VII,,Earbud,,false,false,Closed,Black
Final Heaven VII,,Earbud,,false,false,Closed,Silver / Black
Final Heaven VIII,,Earbud,,false,false,Closed,Gold / Black
Final Piano Forte II,,Earbud,,false,false,Closed,Brown / Beige
Final Piano Forte II,,Earbud,,false,false,Closed,Blue / Black
Final Piano Forte VIII,,In Ear,,false,false,Closed,Gold
Final Piano Forte IX,,In Ear,,false,false,Closed,Silver
Final Piano Forte X,,In Ear,,false,false,Closed,Gold
Final Piano Forte X,,In Ear,,false,false,Closed,Silver
Final SONOROUS II,,Circumaural,,false,false,Closed,Black / Silver
Final SONOROUS III,,Circumaural,,false,false,Closed,Black / Silver
Final SONOROUS IV,,Circumaural,,false,false,Closed,Black / Silver
Final SONOROUS VI,,Circumaural,,false,false,Closed,Black / Silver
Final SONOROUS VIII,,Circumaural,,false,false,Closed,Gold / Black
Final SONOROUS X,,Circumaural,,false,false,Closed,Gold / Silver
Astro Gaming A20 Call of Duty,,Circumaural,"20,20",true,true,Closed,Silver / Black
Astro Gaming A50 + Base Station,,Circumaural,"20,20",true,true,Closed,Green / Black
Skullcandy Hesh 3,,Circumaural,"20,20",true,true,Closed,Blue
Skullcandy Hesh 3,,Circumaural,"20,20",true,true,Closed,Gray
Razer A Bathing Ape Opus,,Circumaural,"20,20",true,true,Closed,Black / Green
EKSA E900 PRO,,Circumaural,"20,20",true,false,Closed,Green / Black
HiFiMAN Deva,,Circumaural,"20,20",false,false,Open,Silver / Brown
HiFiMAN HE400S,,Circumaural,"20,35",false,false,Open,Silver / Black
HiFiMAN Edition X V2,,Circumaural,"8,50",false,false,Open,Black / Silver
HiFiMAN HE5se,,Circumaural,"20,35",false,false,Open,Black
HiFiMAN RE600S V2 Songbird,74.9,In Ear,"15,22",false,false,Closed,Black
HiFiMAN RE300i,,Earbud,"20,20",false,false,Closed,White
HiFiMAN RE400a,,Earbud,"15,22",false,false,Closed,Silver / Black
HiFiMAN RE300a,,Earbud,"20,20",false,false,Closed,Black
HiFiMAN RE300a,,Earbud,"20,20",false,false,Closed,White
HiFiMAN Edition S,,Circumaural,"15,22",true,false,Closed,Black
HiFiMAN ES100,,Earbud,"15,20",false,false,Closed,Blue / Black
HiFiMAN RE400i,,Earbud,"15,22",false,false,Closed,Silver / Black
HiFiMAN HE400i Ver.2020,,Circumaural,"20,35",false,false,Open,Black
HiFiMAN SHANGRI-LA jr,,Circumaural,"7,120",false,false,Open,Silver / Black
Periodic Audio Carbon,,In Ear,"12,38",false,false,Closed,Black
Periodic Audio Beryllium,,In Ear,"12,45",false,false,Closed,Gold / Silver
Periodic Audio Titanium,,In Ear,"16,30",false,false,Closed,Black
Periodic Audio Magnesium,,In Ear,"20,30",false,false,Closed,Silver
Tempest GHS201 RGB,,Circumaural,"20,20",true,false,Closed,Black
Philips SHP9600MB/27,,Circumaural,"12,35",false,false,Open,Black / Gold
Corsair HS35,,Circumaural,"20,20",true,false,Closed,Black / Blue
Astro A03,,In Ear,"20,20",true,false,Closed,White / Purple
Anker Soundcore Life Q35,,Circumaural,"16,40",true,true,Closed,Pink
SteelSeries Arctis 1 Destiny Edition,,Circumaural,"20,20",true,false,Closed,White / Gray
Koss GMR-545-AIR,,Circumaural,"15,22",true,false,Open,Black / Red
Koss GMR-540-ISO,,Circumaural,"15,22",true,false,Closed,Black / Red
Koss GMR-540-ISO USB,74.99,Circumaural,"15,22",true,false,Closed,Black / Red
AKG N700NC,,Circumaural,"10,20",true,true,Closed,Silver
HP HyperX Cloud Stinger,,Circumaural,"18,23",true,false,Closed,Pink / Gray
